service,income_grp,hdi_bin,gdp_bin,gini_bin,exposed_population,hotspot_cells
N_Ret_Ratio,Low income,High (0.700-0.800),Q3,Q2,23773.770954720916,5
N_Ret_Ratio,Low income,High (0.700-0.800),Q4 (Highest GDP),Q1 (Lowest Gini),18246409.973452702,15
N_Ret_Ratio,Low income,High (0.700-0.800),Q4 (Highest GDP),Q2,2838199.1515897634,8
N_Ret_Ratio,Lower middle income,Low (<0.550),Q1 (Lowest GDP),Q1 (Lowest Gini),13850.520870357039,450
N_Ret_Ratio,Lower middle income,Low (<0.550),Q1 (Lowest GDP),Q2,5029.503523068507,256
N_Ret_Ratio,Lower middle income,Low (<0.550),Q1 (Lowest GDP),Q3,8882.721143438972,249
N_Ret_Ratio,Lower middle income,Low (<0.550),Q1 (Lowest GDP),Q4 (Highest Gini),12348.131751362032,387
N_Ret_Ratio,Lower middle income,Low (<0.550),Q2,Q1 (Lowest Gini),197864.95489501394,273
N_Ret_Ratio,Lower middle income,Low (<0.550),Q2,Q2,82369.89039830277,124
N_Ret_Ratio,Lower middle income,Low (<0.550),Q2,Q3,196139.31030981662,254
N_Ret_Ratio,Lower middle income,Low (<0.550),Q2,Q4 (Highest Gini),203686.8251073586,283
N_Ret_Ratio,Lower middle income,Low (<0.550),Q3,Q1 (Lowest Gini),988535.9562346941,194
N_Ret_Ratio,Lower middle income,Low (<0.550),Q3,Q2,1375746.5884027327,255
N_Ret_Ratio,Lower middle income,Low (<0.550),Q3,Q3,3365956.498507918,563
N_Ret_Ratio,Lower middle income,Low (<0.550),Q3,Q4 (Highest Gini),1313368.3544366113,258
N_Ret_Ratio,Lower middle income,Low (<0.550),Q3,NA,42597.936875646235,9
N_Ret_Ratio,Lower middle income,Low (<0.550),Q4 (Highest GDP),Q1 (Lowest Gini),5895358.496893162,79
N_Ret_Ratio,Lower middle income,Low (<0.550),Q4 (Highest GDP),Q2,8569319.22543899,146
N_Ret_Ratio,Lower middle income,Low (<0.550),Q4 (Highest GDP),Q3,8228193.501381613,184
N_Ret_Ratio,Lower middle income,Low (<0.550),Q4 (Highest GDP),Q4 (Highest Gini),2460596.1394860544,40
N_Ret_Ratio,Lower middle income,Low (<0.550),Q4 (Highest GDP),NA,133308.29321764444,7
N_Ret_Ratio,Lower middle income,Medium (0.550-0.700),Q1 (Lowest GDP),Q1 (Lowest Gini),2067.797706243512,173
N_Ret_Ratio,Lower middle income,Medium (0.550-0.700),Q1 (Lowest GDP),Q2,10987.224760795436,813
N_Ret_Ratio,Lower middle income,Medium (0.550-0.700),Q1 (Lowest GDP),Q3,7097.3283301124,403
N_Ret_Ratio,Lower middle income,Medium (0.550-0.700),Q1 (Lowest GDP),Q4 (Highest Gini),4849.532063984875,306
N_Ret_Ratio,Lower middle income,Medium (0.550-0.700),Q2,Q1 (Lowest Gini),37016.20106387702,100
N_Ret_Ratio,Lower middle income,Medium (0.550-0.700),Q2,Q2,180409.97074151298,659
N_Ret_Ratio,Lower middle income,Medium (0.550-0.700),Q2,Q3,166150.7588187342,421
N_Ret_Ratio,Lower middle income,Medium (0.550-0.700),Q2,Q4 (Highest Gini),46856.2287810768,116
N_Ret_Ratio,Lower middle income,Medium (0.550-0.700),Q2,NA,588.5641167377034,1
N_Ret_Ratio,Lower middle income,Medium (0.550-0.700),Q3,Q1 (Lowest Gini),501146.9119551339,162
N_Ret_Ratio,Lower middle income,Medium (0.550-0.700),Q3,Q2,2451888.699224196,898
N_Ret_Ratio,Lower middle income,Medium (0.550-0.700),Q3,Q3,2508570.0387195013,842
N_Ret_Ratio,Lower middle income,Medium (0.550-0.700),Q3,Q4 (Highest Gini),756386.4815748621,174
N_Ret_Ratio,Lower middle income,Medium (0.550-0.700),Q3,NA,13851.460152671032,3
N_Ret_Ratio,Lower middle income,Medium (0.550-0.700),Q4 (Highest GDP),Q1 (Lowest Gini),19253304.613814298,178
N_Ret_Ratio,Lower middle income,Medium (0.550-0.700),Q4 (Highest GDP),Q2,63983043.58491761,730
N_Ret_Ratio,Lower middle income,Medium (0.550-0.700),Q4 (Highest GDP),Q3,140528120.9519966,1318
N_Ret_Ratio,Lower middle income,Medium (0.550-0.700),Q4 (Highest GDP),Q4 (Highest Gini),2691824.8757537655,100
N_Ret_Ratio,Lower middle income,Medium (0.550-0.700),Q4 (Highest GDP),NA,199896.83916449678,5
N_Ret_Ratio,Lower middle income,High (0.700-0.800),Q1 (Lowest GDP),Q1 (Lowest Gini),152.83079182711467,16
N_Ret_Ratio,Lower middle income,High (0.700-0.800),Q1 (Lowest GDP),Q2,89.69210818959218,14
N_Ret_Ratio,Lower middle income,High (0.700-0.800),Q1 (Lowest GDP),Q3,74.77533474940837,17
N_Ret_Ratio,Lower middle income,High (0.700-0.800),Q1 (Lowest GDP),Q4 (Highest Gini),33.743366241455085,7
N_Ret_Ratio,Lower middle income,High (0.700-0.800),Q1 (Lowest GDP),NA,10.062310324607283,1
N_Ret_Ratio,Lower middle income,High (0.700-0.800),Q2,Q1 (Lowest Gini),11430.799478812212,21
N_Ret_Ratio,Lower middle income,High (0.700-0.800),Q2,Q2,6494.266680221505,17
N_Ret_Ratio,Lower middle income,High (0.700-0.800),Q2,Q3,5551.163842596933,18
N_Ret_Ratio,Lower middle income,High (0.700-0.800),Q3,Q1 (Lowest Gini),202472.06938284152,76
N_Ret_Ratio,Lower middle income,High (0.700-0.800),Q3,Q2,106522.51404632705,44
N_Ret_Ratio,Lower middle income,High (0.700-0.800),Q3,Q3,109916.4156943618,38
N_Ret_Ratio,Lower middle income,High (0.700-0.800),Q3,Q4 (Highest Gini),9192.817420029463,3
N_Ret_Ratio,Lower middle income,High (0.700-0.800),Q3,NA,16992.493371664346,5
N_Ret_Ratio,Lower middle income,High (0.700-0.800),Q4 (Highest GDP),Q1 (Lowest Gini),20875918.39606457,171
N_Ret_Ratio,Lower middle income,High (0.700-0.800),Q4 (Highest GDP),Q2,50796232.81816558,327
N_Ret_Ratio,Lower middle income,High (0.700-0.800),Q4 (Highest GDP),Q3,140613639.11740682,467
N_Ret_Ratio,Lower middle income,High (0.700-0.800),Q4 (Highest GDP),Q4 (Highest Gini),4837703.534033418,16
N_Ret_Ratio,Lower middle income,High (0.700-0.800),Q4 (Highest GDP),NA,13306.30293659408,2
N_Ret_Ratio,Lower middle income,Very High (>0.800),Q1 (Lowest GDP),Q1 (Lowest Gini),20.117523655295372,9
N_Ret_Ratio,Lower middle income,Very High (>0.800),Q2,Q1 (Lowest Gini),124.569349340382,2
N_Ret_Ratio,Lower middle income,Very High (>0.800),Q2,Q2,158.7718020044267,1
N_Ret_Ratio,Lower middle income,Very High (>0.800),Q4 (Highest GDP),Q1 (Lowest Gini),2965470.7176135196,13
N_Ret_Ratio,Lower middle income,Very High (>0.800),Q4 (Highest GDP),Q2,6932890.917935826,11
N_Ret_Ratio,Lower middle income,Very High (>0.800),Q4 (Highest GDP),Q3,1570225.5593328811,6
N_Ret_Ratio,Lower middle income,Very High (>0.800),Q4 (Highest GDP),NA,49982.42800411459,1
N_Ret_Ratio,Upper middle income,Low (<0.550),Q1 (Lowest GDP),Q1 (Lowest Gini),2110.2909629377264,319
N_Ret_Ratio,Upper middle income,Low (<0.550),Q1 (Lowest GDP),Q2,865.6200723945676,67
N_Ret_Ratio,Upper middle income,Low (<0.550),Q1 (Lowest GDP),Q3,4161.355829619367,145
N_Ret_Ratio,Upper middle income,Low (<0.550),Q1 (Lowest GDP),Q4 (Highest Gini),2064.876540161893,114
N_Ret_Ratio,Upper middle income,Low (<0.550),Q2,Q1 (Lowest Gini),11149.803238715782,70
N_Ret_Ratio,Upper middle income,Low (<0.550),Q2,Q2,5509.12161239264,19
N_Ret_Ratio,Upper middle income,Low (<0.550),Q2,Q3,33669.69966899913,67
N_Ret_Ratio,Upper middle income,Low (<0.550),Q2,Q4 (Highest Gini),53925.848632411886,90
N_Ret_Ratio,Upper middle income,Low (<0.550),Q3,Q1 (Lowest Gini),42640.3795596377,31
N_Ret_Ratio,Upper middle income,Low (<0.550),Q3,Q2,14638.716730258315,11
N_Ret_Ratio,Upper middle income,Low (<0.550),Q3,Q3,168864.75030693042,48
N_Ret_Ratio,Upper middle income,Low (<0.550),Q3,Q4 (Highest Gini),656483.9086458465,164
N_Ret_Ratio,Upper middle income,Low (<0.550),Q4 (Highest GDP),Q1 (Lowest Gini),29045.930768951308,6
N_Ret_Ratio,Upper middle income,Low (<0.550),Q4 (Highest GDP),Q2,40201.47473993834,4
N_Ret_Ratio,Upper middle income,Low (<0.550),Q4 (Highest GDP),Q3,320620.36347191926,7
N_Ret_Ratio,Upper middle income,Low (<0.550),Q4 (Highest GDP),Q4 (Highest Gini),471847.8915944434,9
N_Ret_Ratio,Upper middle income,Medium (0.550-0.700),Q1 (Lowest GDP),Q1 (Lowest Gini),10921.152269709199,1684
N_Ret_Ratio,Upper middle income,Medium (0.550-0.700),Q1 (Lowest GDP),Q2,3363.354152243572,410
N_Ret_Ratio,Upper middle income,Medium (0.550-0.700),Q1 (Lowest GDP),Q3,16388.335933851373,1215
N_Ret_Ratio,Upper middle income,Medium (0.550-0.700),Q1 (Lowest GDP),Q4 (Highest Gini),41978.386192536294,2219
N_Ret_Ratio,Upper middle income,Medium (0.550-0.700),Q2,Q1 (Lowest Gini),126174.85627387367,717
N_Ret_Ratio,Upper middle income,Medium (0.550-0.700),Q2,Q2,52551.042147679516,250
N_Ret_Ratio,Upper middle income,Medium (0.550-0.700),Q2,Q3,207677.57408805855,973
N_Ret_Ratio,Upper middle income,Medium (0.550-0.700),Q2,Q4 (Highest Gini),812643.0617205588,2878
N_Ret_Ratio,Upper middle income,Medium (0.550-0.700),Q3,Q1 (Lowest Gini),1765018.3907737995,1069
N_Ret_Ratio,Upper middle income,Medium (0.550-0.700),Q3,Q2,838787.9531152322,376
N_Ret_Ratio,Upper middle income,Medium (0.550-0.700),Q3,Q3,1569553.844849265,986
N_Ret_Ratio,Upper middle income,Medium (0.550-0.700),Q3,Q4 (Highest Gini),2604881.138881333,1320
N_Ret_Ratio,Upper middle income,Medium (0.550-0.700),Q4 (Highest GDP),Q1 (Lowest Gini),22355580.61830794,1393
N_Ret_Ratio,Upper middle income,Medium (0.550-0.700),Q4 (Highest GDP),Q2,19105854.80448222,799
N_Ret_Ratio,Upper middle income,Medium (0.550-0.700),Q4 (Highest GDP),Q3,5329383.9263810385,337
N_Ret_Ratio,Upper middle income,Medium (0.550-0.700),Q4 (Highest GDP),Q4 (Highest Gini),6874522.989684781,310
N_Ret_Ratio,Upper middle income,High (0.700-0.800),Q1 (Lowest GDP),Q1 (Lowest Gini),1449.3451829177495,261
N_Ret_Ratio,Upper middle income,High (0.700-0.800),Q1 (Lowest GDP),Q2,1670.5470236653953,252
N_Ret_Ratio,Upper middle income,High (0.700-0.800),Q1 (Lowest GDP),Q3,9420.053065296892,891
N_Ret_Ratio,Upper middle income,High (0.700-0.800),Q1 (Lowest GDP),Q4 (Highest Gini),1040.1135456972597,73
N_Ret_Ratio,Upper middle income,High (0.700-0.800),Q2,Q1 (Lowest Gini),54530.21721928088,301
N_Ret_Ratio,Upper middle income,High (0.700-0.800),Q2,Q2,18593.69290806433,131
N_Ret_Ratio,Upper middle income,High (0.700-0.800),Q2,Q3,124826.08627327697,748
N_Ret_Ratio,Upper middle income,High (0.700-0.800),Q2,Q4 (Highest Gini),33246.436269198486,136
N_Ret_Ratio,Upper middle income,High (0.700-0.800),Q3,Q1 (Lowest Gini),889314.0801706823,672
N_Ret_Ratio,Upper middle income,High (0.700-0.800),Q3,Q2,331491.14245957404,230
N_Ret_Ratio,Upper middle income,High (0.700-0.800),Q3,Q3,1323442.3659536769,841
N_Ret_Ratio,Upper middle income,High (0.700-0.800),Q3,Q4 (Highest Gini),660687.9421087699,318
N_Ret_Ratio,Upper middle income,High (0.700-0.800),Q4 (Highest GDP),Q1 (Lowest Gini),137774251.16631344,2150
N_Ret_Ratio,Upper middle income,High (0.700-0.800),Q4 (Highest GDP),Q2,163001754.64156622,2106
N_Ret_Ratio,Upper middle income,High (0.700-0.800),Q4 (Highest GDP),Q3,34160054.40447447,960
N_Ret_Ratio,Upper middle income,High (0.700-0.800),Q4 (Highest GDP),Q4 (Highest Gini),37578183.39282377,593
N_Ret_Ratio,Upper middle income,Very High (>0.800),Q1 (Lowest GDP),Q1 (Lowest Gini),15.648864526739295,16
N_Ret_Ratio,Upper middle income,Very High (>0.800),Q1 (Lowest GDP),Q2,37.27686824191084,4
N_Ret_Ratio,Upper middle income,Very High (>0.800),Q1 (Lowest GDP),Q3,166.76131968684385,72
N_Ret_Ratio,Upper middle income,Very High (>0.800),Q1 (Lowest GDP),Q4 (Highest Gini),4.904883708582211e-4,2
N_Ret_Ratio,Upper middle income,Very High (>0.800),Q2,Q1 (Lowest Gini),2545.54127774107,12
N_Ret_Ratio,Upper middle income,Very High (>0.800),Q2,Q2,212.16972163200856,3
N_Ret_Ratio,Upper middle income,Very High (>0.800),Q2,Q3,3296.3899139024707,29
N_Ret_Ratio,Upper middle income,Very High (>0.800),Q2,Q4 (Highest Gini),588.6933146448982,4
N_Ret_Ratio,Upper middle income,Very High (>0.800),Q3,Q1 (Lowest Gini),66869.73218590466,62
N_Ret_Ratio,Upper middle income,Very High (>0.800),Q3,Q2,17818.25550812402,12
N_Ret_Ratio,Upper middle income,Very High (>0.800),Q3,Q3,93605.99346286358,71
N_Ret_Ratio,Upper middle income,Very High (>0.800),Q3,Q4 (Highest Gini),4719.693136386343,4
N_Ret_Ratio,Upper middle income,Very High (>0.800),Q4 (Highest GDP),Q1 (Lowest Gini),109853659.67324698,531
N_Ret_Ratio,Upper middle income,Very High (>0.800),Q4 (Highest GDP),Q2,87071843.06991237,357
N_Ret_Ratio,Upper middle income,Very High (>0.800),Q4 (Highest GDP),Q3,48820822.98321656,333
N_Ret_Ratio,Upper middle income,Very High (>0.800),Q4 (Highest GDP),Q4 (Highest Gini),27289781.812007964,82
N_Ret_Ratio,Upper middle income,Very High (>0.800),Q4 (Highest GDP),NA,11486.481075191938,1
Nature_Access,High income,Medium (0.550-0.700),Q1 (Lowest GDP),Q2,0.15177086574112766,3
Nature_Access,High income,Medium (0.550-0.700),Q1 (Lowest GDP),NA,0,1
Nature_Access,High income,Medium (0.550-0.700),Q2,NA,206.80604996426257,1
Nature_Access,High income,Medium (0.550-0.700),Q3,Q2,7800.533468664962,1
Nature_Access,High income,Medium (0.550-0.700),Q4 (Highest GDP),Q2,83089.42633415782,2
Nature_Access,High income,High (0.700-0.800),Q1 (Lowest GDP),Q1 (Lowest Gini),1106.180007574016,259
Nature_Access,High income,High (0.700-0.800),Q1 (Lowest GDP),Q2,286.7137757442915,40
Nature_Access,High income,High (0.700-0.800),Q1 (Lowest GDP),Q3,24.341851661078813,11
Nature_Access,High income,High (0.700-0.800),Q1 (Lowest GDP),NA,0,1
Nature_Access,High income,High (0.700-0.800),Q2,Q1 (Lowest Gini),20993.52516590666,588
Nature_Access,High income,High (0.700-0.800),Q2,Q2,5026.268859704133,120
Nature_Access,High income,High (0.700-0.800),Q2,Q3,1323.6967912117468,22
Nature_Access,High income,High (0.700-0.800),Q2,Q4 (Highest Gini),208.8582503028577,1
Nature_Access,High income,High (0.700-0.800),Q3,Q1 (Lowest Gini),67463.15455425279,137
Nature_Access,High income,High (0.700-0.800),Q3,Q2,26027.8650708091,55
Nature_Access,High income,High (0.700-0.800),Q3,Q3,6472.128105570091,10
Nature_Access,High income,High (0.700-0.800),Q3,NA,1758.424280280542,1
Nature_Access,High income,High (0.700-0.800),Q4 (Highest GDP),Q1 (Lowest Gini),136927.14999953116,38
Nature_Access,High income,High (0.700-0.800),Q4 (Highest GDP),Q2,860160.9629844768,48
Nature_Access,High income,High (0.700-0.800),Q4 (Highest GDP),Q3,3145.067082872791,3
Nature_Access,High income,Very High (>0.800),Q1 (Lowest GDP),Q1 (Lowest Gini),388.99088795831466,126
Nature_Access,High income,Very High (>0.800),Q1 (Lowest GDP),Q2,457.3598997868382,71
Nature_Access,High income,Very High (>0.800),Q1 (Lowest GDP),Q3,6.216720323350471,5
Nature_Access,High income,Very High (>0.800),Q2,Q1 (Lowest Gini),9026.089425214495,167
Nature_Access,High income,Very High (>0.800),Q2,Q2,10342.049559223986,205
Nature_Access,High income,Very High (>0.800),Q2,Q3,902.6595219028468,19
Nature_Access,High income,Very High (>0.800),Q3,Q1 (Lowest Gini),234665.8248638485,431
Nature_Access,High income,Very High (>0.800),Q3,Q2,133022.0427717952,267
Nature_Access,High income,Very High (>0.800),Q3,Q3,10210.635097907367,27
Nature_Access,High income,Very High (>0.800),Q4 (Highest GDP),Q1 (Lowest Gini),81048695.23748994,1559
Nature_Access,High income,Very High (>0.800),Q4 (Highest GDP),Q2,85624495.126472,1387
Nature_Access,High income,Very High (>0.800),Q4 (Highest GDP),Q3,28761059.076582015,335
Nature_Access,High income,Very High (>0.800),Q4 (Highest GDP),NA,113268.7881888116,2
Nature_Access,Low income,Low (<0.550),Q1 (Lowest GDP),Q1 (Lowest Gini),35029.41479855902,250
Nature_Access,Low income,Low (<0.550),Q1 (Lowest GDP),Q2,98915.81614020132,705
Nature_Access,Low income,Low (<0.550),Q1 (Lowest GDP),Q3,35641.74492174583,299
Nature_Access,Low income,Low (<0.550),Q1 (Lowest GDP),Q4 (Highest Gini),8445.65154107463,96
Nature_Access,Low income,Low (<0.550),Q2,Q1 (Lowest Gini),956598.4705199797,406
Nature_Access,Low income,Low (<0.550),Q2,Q2,2366636.5286368714,1131
Nature_Access,Low income,Low (<0.550),Q2,Q3,2245350.878293341,1020
Nature_Access,Low income,Low (<0.550),Q2,Q4 (Highest Gini),500932.355041051,176
Nature_Access,Low income,Low (<0.550),Q3,Q1 (Lowest Gini),3568567.5055564474,388
Nature_Access,Low income,Low (<0.550),Q3,Q2,15077872.83388599,1525
Nature_Access,Low income,Low (<0.550),Q3,Q3,16260541.063267443,1647
Nature_Access,Low income,Low (<0.550),Q3,Q4 (Highest Gini),2719400.206256402,235
Nature_Access,Low income,Low (<0.550),Q4 (Highest GDP),Q1 (Lowest Gini),12482653.419589464,107
Nature_Access,Low income,Low (<0.550),Q4 (Highest GDP),Q2,21480407.190695602,330
Nature_Access,Low income,Low (<0.550),Q4 (Highest GDP),Q3,19241445.726961233,277
Nature_Access,Low income,Low (<0.550),Q4 (Highest GDP),Q4 (Highest Gini),4185471.682164104,94
Nature_Access,Low income,Medium (0.550-0.700),Q1 (Lowest GDP),Q1 (Lowest Gini),1362.501944319115,67
Nature_Access,Low income,Medium (0.550-0.700),Q1 (Lowest GDP),Q2,1946.0871181907262,25
Nature_Access,Low income,Medium (0.550-0.700),Q1 (Lowest GDP),Q3,0,1
Nature_Access,Low income,Medium (0.550-0.700),Q1 (Lowest GDP),Q4 (Highest Gini),177.76732503495018,2
Nature_Access,Low income,Medium (0.550-0.700),Q2,Q1 (Lowest Gini),43599.64047037872,47
Nature_Access,Low income,Medium (0.550-0.700),Q2,Q2,60313.131289941775,51
Nature_Access,Low income,Medium (0.550-0.700),Q2,Q3,48049.7525114507,22
Nature_Access,Low income,Medium (0.550-0.700),Q2,Q4 (Highest Gini),133218.80052320764,45
Nature_Access,Low income,Medium (0.550-0.700),Q3,Q1 (Lowest Gini),470198.2848487755,84
Nature_Access,Low income,Medium (0.550-0.700),Q3,Q2,942756.3552813706,143
Nature_Access,Low income,Medium (0.550-0.700),Q3,Q3,642599.5063704383,68
Nature_Access,Low income,Medium (0.550-0.700),Q3,Q4 (Highest Gini),799373.8859744044,118
Nature_Access,Low income,Medium (0.550-0.700),Q4 (Highest GDP),Q1 (Lowest Gini),41830081.3359657,245
Nature_Access,Low income,Medium (0.550-0.700),Q4 (Highest GDP),Q2,17848844.714583695,231
Nature_Access,Low income,Medium (0.550-0.700),Q4 (Highest GDP),Q3,21768006.3310084,93
Nature_Access,Low income,Medium (0.550-0.700),Q4 (Highest GDP),Q4 (Highest Gini),9065119.74363859,66
Nature_Access,Low income,High (0.700-0.800),Q2,Q2,1857.3723846640403,1
Nature_Access,Low income,High (0.700-0.800),Q3,Q1 (Lowest Gini),5858.748798822057,2
Nature_Access,Low income,High (0.700-0.800),Q3,Q2,58234.96814946086,6
Nature_Access,Low income,High (0.700-0.800),Q3,Q3,1029.8534884640621,1
Nature_Access,Low income,High (0.700-0.800),Q4 (Highest GDP),Q1 (Lowest Gini),8298560.226683863,15
Nature_Access,Low income,High (0.700-0.800),Q4 (Highest GDP),Q2,2683761.131513747,15
Nature_Access,Low income,High (0.700-0.800),Q4 (Highest GDP),Q3,855280.6006102863,4
Nature_Access,Low income,High (0.700-0.800),Q4 (Highest GDP),Q4 (Highest Gini),203611.17317692554,1
Nature_Access,Low income,Very High (>0.800),Q3,Q2,1875.608234035704,1
Nature_Access,Lower middle income,Low (<0.550),Q1 (Lowest GDP),Q1 (Lowest Gini),4341.13250241593,156
Nature_Access,Lower middle income,Low (<0.550),Q1 (Lowest GDP),Q2,2403.485926303789,80
Nature_Access,Lower middle income,Low (<0.550),Q1 (Lowest GDP),Q3,9705.792059107505,189
Nature_Access,Lower middle income,Low (<0.550),Q1 (Lowest GDP),Q4 (Highest Gini),21232.870510261095,398
Nature_Access,Lower middle income,Low (<0.550),Q2,Q1 (Lowest Gini),80780.80124248534,110
Nature_Access,Lower middle income,Low (<0.550),Q2,Q2,75854.01547934803,115
Nature_Access,Lower middle income,Low (<0.550),Q2,Q3,415243.79659872304,460
Nature_Access,Lower middle income,Low (<0.550),Q2,Q4 (Highest Gini),538695.4515777836,650
Nature_Access,Lower middle income,Low (<0.550),Q3,Q1 (Lowest Gini),1039077.2540058895,189
Nature_Access,Lower middle income,Low (<0.550),Q3,Q2,2629301.9442341453,522
Nature_Access,Lower middle income,Low (<0.550),Q3,Q3,8105940.930404716,1399
Nature_Access,Lower middle income,Low (<0.550),Q3,Q4 (Highest Gini),3989865.2142124525,814
Nature_Access,Lower middle income,Low (<0.550),Q3,NA,4636.991926726328,1
Nature_Access,Lower middle income,Low (<0.550),Q4 (Highest GDP),Q1 (Lowest Gini),5137165.638258284,97
Nature_Access,Lower middle income,Low (<0.550),Q4 (Highest GDP),Q2,15227942.603531018,337
Nature_Access,Lower middle income,Low (<0.550),Q4 (Highest GDP),Q3,16962952.32120562,469
Nature_Access,Lower middle income,Low (<0.550),Q4 (Highest GDP),Q4 (Highest Gini),8141221.435235738,189
Nature_Access,Lower middle income,Low (<0.550),Q4 (Highest GDP),NA,249771.4169601322,10
Nature_Access,Lower middle income,Medium (0.550-0.700),Q1 (Lowest GDP),Q1 (Lowest Gini),1962.4527484851167,105
Nature_Access,Lower middle income,Medium (0.550-0.700),Q1 (Lowest GDP),Q2,7652.9784795896485,396
Nature_Access,Lower middle income,Medium (0.550-0.700),Q1 (Lowest GDP),Q3,3781.6710674903334,190
Nature_Access,Lower middle income,Medium (0.550-0.700),Q1 (Lowest GDP),Q4 (Highest Gini),2822.1494247507403,152
Nature_Access,Lower middle income,Medium (0.550-0.700),Q1 (Lowest GDP),NA,78.26328644383132,1
Nature_Access,Lower middle income,Medium (0.550-0.700),Q2,Q1 (Lowest Gini),43694.0481277171,107
Nature_Access,Lower middle income,Medium (0.550-0.700),Q2,Q2,226843.95693406338,847
Nature_Access,Lower middle income,Medium (0.550-0.700),Q2,Q3,168240.59997100141,419
Nature_Access,Lower middle income,Medium (0.550-0.700),Q2,Q4 (Highest Gini),53719.35129369278,146
Nature_Access,Lower middle income,Medium (0.550-0.700),Q2,NA,1275.9885341959503,4
Nature_Access,Lower middle income,Medium (0.550-0.700),Q3,Q1 (Lowest Gini),1093823.0073185668,328
Nature_Access,Lower middle income,Medium (0.550-0.700),Q3,Q2,3919369.8458841336,1408
Nature_Access,Lower middle income,Medium (0.550-0.700),Q3,Q3,3370511.581445481,1144
Nature_Access,Lower middle income,Medium (0.550-0.700),Q3,Q4 (Highest Gini),658897.4483124559,173
Nature_Access,Lower middle income,Medium (0.550-0.700),Q3,NA,12030.749525864861,3
Nature_Access,Lower middle income,Medium (0.550-0.700),Q4 (Highest GDP),Q1 (Lowest Gini),23211323.36827374,305
Nature_Access,Lower middle income,Medium (0.550-0.700),Q4 (Highest GDP),Q2,58929430.84410864,969
Nature_Access,Lower middle income,Medium (0.550-0.700),Q4 (Highest GDP),Q3,136504688.86905247,1878
Nature_Access,Lower middle income,Medium (0.550-0.700),Q4 (Highest GDP),Q4 (Highest Gini),14275505.471707987,187
Nature_Access,Lower middle income,Medium (0.550-0.700),Q4 (Highest GDP),NA,255023.33228667203,6
Nature_Access,Lower middle income,High (0.700-0.800),Q1 (Lowest GDP),Q1 (Lowest Gini),85.9784518874497,11
Nature_Access,Lower middle income,High (0.700-0.800),Q1 (Lowest GDP),Q2,184.11001244185215,15
Nature_Access,Lower middle income,High (0.700-0.800),Q1 (Lowest GDP),Q3,106.86936082710159,7
Nature_Access,Lower middle income,High (0.700-0.800),Q1 (Lowest GDP),Q4 (Highest Gini),53.52464848211706,1
Nature_Access,Lower middle income,High (0.700-0.800),Q2,Q1 (Lowest Gini),9744.92805068599,18
Nature_Access,Lower middle income,High (0.700-0.800),Q2,Q2,6386.347413308782,20
Nature_Access,Lower middle income,High (0.700-0.800),Q2,Q3,3908.643760067038,15
Nature_Access,Lower middle income,High (0.700-0.800),Q2,Q4 (Highest Gini),109.92385933123718,1
Nature_Access,Lower middle income,High (0.700-0.800),Q2,NA,1710.1830926097682,5
Nature_Access,Lower middle income,High (0.700-0.800),Q3,Q1 (Lowest Gini),198409.14062477826,69
Nature_Access,Lower middle income,High (0.700-0.800),Q3,Q2,174302.28041083048,60
Nature_Access,Lower middle income,High (0.700-0.800),Q3,Q3,114018.03930848752,48
Nature_Access,Lower middle income,High (0.700-0.800),Q3,Q4 (Highest Gini),3725.4286599519437,3
Nature_Access,Lower middle income,High (0.700-0.800),Q3,NA,19381.45418853322,6
Nature_Access,Lower middle income,High (0.700-0.800),Q4 (Highest GDP),Q1 (Lowest Gini),17951420.25568447,164
Nature_Access,Lower middle income,High (0.700-0.800),Q4 (Highest GDP),Q2,55523098.97218597,334
Nature_Access,Lower middle income,High (0.700-0.800),Q4 (Highest GDP),Q3,119843150.55899844,424
Nature_Access,Lower middle income,High (0.700-0.800),Q4 (Highest GDP),Q4 (Highest Gini),7850073.835362067,26
Nature_Access,Lower middle income,High (0.700-0.800),Q4 (Highest GDP),NA,73455.55576194587,3
Nature_Access,Lower middle income,Very High (>0.800),Q3,NA,2502.50154582667,1
Nature_Access,Lower middle income,Very High (>0.800),Q4 (Highest GDP),Q1 (Lowest Gini),3914077.161321339,14
Nature_Access,Lower middle income,Very High (>0.800),Q4 (Highest GDP),Q2,9427226.89601146,20
Nature_Access,Lower middle income,Very High (>0.800),Q4 (Highest GDP),Q3,3271585.166347856,7
Nature_Access,Lower middle income,Very High (>0.800),Q4 (Highest GDP),Q4 (Highest Gini),417751.8085190122,2
Nature_Access,Lower middle income,Very High (>0.800),Q4 (Highest GDP),NA,40622.39432143674,1
Nature_Access,Upper middle income,Low (<0.550),Q1 (Lowest GDP),Q1 (Lowest Gini),248.52713058988766,57
Nature_Access,Upper middle income,Low (<0.550),Q1 (Lowest GDP),Q2,107.00754247758574,5
Nature_Access,Upper middle income,Low (<0.550),Q1 (Lowest GDP),Q3,3769.8543907278327,97
Nature_Access,Upper middle income,Low (<0.550),Q1 (Lowest GDP),Q4 (Highest Gini),504.39727021681387,40
Nature_Access,Upper middle income,Low (<0.550),Q2,Q1 (Lowest Gini),1913.4456802499599,12
Nature_Access,Upper middle income,Low (<0.550),Q2,Q2,411.466546440266,2
Nature_Access,Upper middle income,Low (<0.550),Q2,Q3,27123.06610384076,61
