service,group,n_total,n_hot,pct_area,global_n_hot,pct_share,grouping_var,expected_share,relative_intensity
Sed_Ret_Ratio,3. Upper middle income,603578,30863,5.113340777828218,67764,45.54483206422289,income_grp,46.354232665872566,0.982538798398758
N_Ret_Ratio,5. Low income,171032,8396,4.909022872912671,67764,12.390059618676585,income_grp,13.135099558482114,0.9432786986890851
Sed_export,1. High income: OECD,324952,13365,4.112915138235801,67764,19.722861696476006,income_grp,24.95601332924762,0.7903049832627499
Sed_export,5. Low income,171032,6908,4.039010243697086,67764,10.194203411841096,income_grp,13.135099558482114,0.7761040079257027
Sed_Ret_Ratio,1. High income: OECD,324952,12091,3.720857234299219,67764,17.84280739035476,income_grp,24.95601332924762,0.7149702620748155
N_Ret_Ratio,1. High income: OECD,324952,11632,3.579605603289101,67764,17.1654565846172,income_grp,24.95601332924762,0.6878284747708422
N_export,1. High income: OECD,324952,10308,3.1721608114429207,67764,15.211616787674872,income_grp,24.95601332924762,0.6095371318722355
Pollination,1. High income: OECD,324952,9323,2.8690391196238214,67764,13.758042618499497,income_grp,24.95601332924762,0.5512916841719877
Nature_Access,1. High income: OECD,324952,6017,1.8516580910411382,67764,8.879345965409362,income_grp,24.95601332924762,0.35579985666232444
C_Risk,1. High income: OECD,324952,2163,0.6656367709692509,7724,28.0036250647333,income_grp,24.95601332924762,1.1221193343375073
C_Risk_Red_Ratio,1. High income: OECD,324952,2160,0.6647135576946749,7705,28.033744321868916,income_grp,24.95601332924762,1.1233262281124965
C_Risk,4. Lower middle income,202537,927,0.457694149710917,7724,12.001553599171414,income_grp,15.5546544463977,0.7715731416939867
C_Risk_Red_Ratio,4. Lower middle income,202537,918,0.45325051718945175,7705,11.914341336794289,income_grp,15.5546544463977,0.765966314317804
C_Risk_Red_Ratio,3. Upper middle income,603578,1408,0.23327556670388913,7705,18.27384815055159,income_grp,46.354232665872566,0.3942217808300679
C_Risk,3. Upper middle income,603578,1406,0.23294420936482113,7724,18.203003625064735,income_grp,46.354232665872566,0.39269345166976205
C_Risk,5. Low income,171032,254,0.14851022030964967,7724,3.2884515794924907,income_grp,13.135099558482114,0.25035604525501615
C_Risk_Red_Ratio,5. Low income,171032,253,0.14792553440291875,7705,3.2835820895522385,income_grp,13.135099558482114,0.2499853217657444
Sed_export,Latin America & Caribbean,203768,26635,13.07123787837148,67764,39.30553096039195,region_wb,15.649686880307941,2.5115857755499404
Pollination,Latin America & Caribbean,203768,20287,9.955930273644537,67764,29.937725045747005,region_wb,15.649686880307941,1.9129919515142348
N_Ret_Ratio,East Asia & Pacific,245620,22950,9.343701652959858,67764,33.86754028687799,region_wb,18.86398301765359,1.7953546849137603
N_export,Latin America & Caribbean,203768,17484,8.580346276157199,67764,25.80131043031698,region_wb,15.649686880307941,1.6486790200756583
Sed_Ret_Ratio,Latin America & Caribbean,203768,17029,8.357053119233639,67764,25.12986246384511,region_wb,15.649686880307941,1.6057741382331496
N_export,East Asia & Pacific,245620,20013,8.14795212116277,67764,29.53338055604746,region_wb,18.86398301765359,1.5655962226221825
Sed_Ret_Ratio,East Asia & Pacific,245620,19929,8.11375295171403,67764,29.409420931468038,region_wb,18.86398301765359,1.5590249897885111
N_Ret_Ratio,South Asia,50707,3627,7.152858579683278,67764,5.352399504161501,region_wb,3.894373368928266,1.3743930016742294
Nature_Access,East Asia & Pacific,245620,16807,6.842683820535787,67764,24.802254884599492,region_wb,18.86398301765359,1.314794169470395
Nature_Access,Middle East & North Africa,85954,5849,6.8048025688158775,67764,8.631426716250516,region_wb,6.601395636753509,1.3075154393405444
Nature_Access,Latin America & Caribbean,203768,13818,6.781241411801657,67764,20.391358243315036,region_wb,15.649686880307941,1.30298825780173
Pollination,East Asia & Pacific,245620,15561,6.335396140379449,67764,22.963520453338056,region_wb,18.86398301765359,1.2173208824376045
Nature_Access,Sub-Saharan Africa,241193,14666,6.080607646158885,67764,21.642760167640635,region_wb,18.523982802609407,1.1683642982324458
N_Ret_Ratio,Latin America & Caribbean,203768,12338,6.0549252090612855,67764,18.20730771501092,region_wb,15.649686880307941,1.1634295212590637
N_Ret_Ratio,Middle East & North Africa,85954,5045,5.869418526188426,67764,7.444956023847471,region_wb,6.601395636753509,1.1277851583985377
Sed_Ret_Ratio,Sub-Saharan Africa,241193,13819,5.729436592272578,67764,20.392833953131458,region_wb,18.523982802609407,1.100888192913826
Pollination,Sub-Saharan Africa,241193,13685,5.673879424361403,67764,20.19508883773095,region_wb,18.523982802609407,1.090213106594233
