"","name_long","mean","median","raster_name","service","color"
"1025","United States Minor Outlying Islands",NA,NA,"nature_access_lspop2019_ESA2020ag_compressed_md5_6496bd","Nature Access","#A57C00"
"1026","Uruguay",10340.75390625,2.51112126415318e-05,"nature_access_lspop2019_ESA2020ag_compressed_md5_6496bd","Nature Access","#A57C00"
"1027","United States",21660.09375,0.00170161164057646,"nature_access_lspop2019_ESA2020ag_compressed_md5_6496bd","Nature Access","#A57C00"
"1028","Uzbekistan",9122.8623046875,0.00163843911328149,"nature_access_lspop2019_ESA2020ag_compressed_md5_6496bd","Nature Access","#A57C00"
"1029","Vatican",NA,NA,"nature_access_lspop2019_ESA2020ag_compressed_md5_6496bd","Nature Access","#A57C00"
"1030","Saint Vincent and the Grenadines",4542.0126953125,14052.3718150461,"nature_access_lspop2019_ESA2020ag_compressed_md5_6496bd","Nature Access","#A57C00"
"1031","Venezuela",1280.01989746094,5.67506877531165e-06,"nature_access_lspop2019_ESA2020ag_compressed_md5_6496bd","Nature Access","#A57C00"
"1032","British Virgin Islands",0,0,"nature_access_lspop2019_ESA2020ag_compressed_md5_6496bd","Nature Access","#A57C00"
"1033","United States Virgin Islands",9635.7001953125,24394.189453125,"nature_access_lspop2019_ESA2020ag_compressed_md5_6496bd","Nature Access","#A57C00"
"1034","Vietnam",77600.859375,0.00535133363549833,"nature_access_lspop2019_ESA2020ag_compressed_md5_6496bd","Nature Access","#A57C00"
"1035","Vanuatu",367.927062988281,0.0158424585116667,"nature_access_lspop2019_ESA2020ag_compressed_md5_6496bd","Nature Access","#A57C00"
"1036","Wallis and Futuna Islands",2769.85083007812,2273.46210247426,"nature_access_lspop2019_ESA2020ag_compressed_md5_6496bd","Nature Access","#A57C00"
"1037","Samoa",4692.5732421875,29.5821631948809,"nature_access_lspop2019_ESA2020ag_compressed_md5_6496bd","Nature Access","#A57C00"
"1038","United Kingdom",40560.15625,10240.337926977,"nature_access_lspop2019_ESA2020ag_compressed_md5_6496bd","Nature Access","#A57C00"
"1039","France",NA,NA,"nature_access_lspop2019_ESA2020ag_compressed_md5_6496bd","Nature Access","#A57C00"
"1040","Serbia",104494.671875,0.267892527583015,"nature_access_lspop2019_ESA2020ag_compressed_md5_6496bd","Nature Access","#A57C00"
"1041","China",NA,NA,"nature_access_lspop2019_ESA2020ag_compressed_md5_6496bd","Nature Access","#A57C00"
"1042","Spratly Islands",NA,NA,"nature_access_lspop2019_ESA2020ag_compressed_md5_6496bd","Nature Access","#A57C00"
"1043","Yemen",342.872009277344,0.00216421963383998,"nature_access_lspop2019_ESA2020ag_compressed_md5_6496bd","Nature Access","#A57C00"
"1044","India",60190.59765625,0.00692906509500567,"nature_access_lspop2019_ESA2020ag_compressed_md5_6496bd","Nature Access","#A57C00"
"1045","China",0,0,"nature_access_lspop2019_ESA2020ag_compressed_md5_6496bd","Nature Access","#A57C00"
"1046","China",0.345400661230087,0.017067039226023,"nature_access_lspop2019_ESA2020ag_compressed_md5_6496bd","Nature Access","#A57C00"
"1047","India",0.410014182329178,0.984916806221008,"nature_access_lspop2019_ESA2020ag_compressed_md5_6496bd","Nature Access","#A57C00"
"1048","India",0.0527169480919838,0.0664729915988807,"nature_access_lspop2019_ESA2020ag_compressed_md5_6496bd","Nature Access","#A57C00"
"1049","Pakistan",13668.8095703125,0.0346755470250672,"nature_access_lspop2019_ESA2020ag_compressed_md5_6496bd","Nature Access","#A57C00"
"1050","India",149.065307617188,0.0214435059906152,"nature_access_lspop2019_ESA2020ag_compressed_md5_6496bd","Nature Access","#A57C00"
"1051","China",0,0,"nature_access_lspop2019_ESA2020ag_compressed_md5_6496bd","Nature Access","#A57C00"
"1052","India",2.9780764579773,0.0233803626205947,"nature_access_lspop2019_ESA2020ag_compressed_md5_6496bd","Nature Access","#A57C00"
"1053","South Africa",12084.5537109375,0.0150564868028754,"nature_access_lspop2019_ESA2020ag_compressed_md5_6496bd","Nature Access","#A57C00"
"1054","Zambia",5690.94775390625,0.00650533182657566,"nature_access_lspop2019_ESA2020ag_compressed_md5_6496bd","Nature Access","#A57C00"
"1055","Cyprus",199084.015625,3149.27224814579,"nature_access_lspop2019_ESA2020ag_compressed_md5_6496bd","Nature Access","#A57C00"
"1056","Zimbabwe",281.782989501953,0.00345740779851491,"nature_access_lspop2019_ESA2020ag_compressed_md5_6496bd","Nature Access","#A57C00"
"1057","Aruba",0,0,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1058","Afghanistan",-0.00056449236581102,-2.90437576943401e-11,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1059","Angola",-3.71681126125623e-05,-2.89287883583988e-13,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1060","Anguilla",0,0,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1061","Finland",0,0,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1062","Albania",0.00100332673173398,5.52114285007479e-11,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1063","Andorra",2.5134597763099e-06,0.0311383251100779,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1064","United Arab Emirates",-0.0266198869794607,-1.19430105816637e-07,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1065","Argentina",-0.000944207713473588,-1.35993718074084e-13,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1066","Armenia",-0.035297404974699,1.60650718070175e-12,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1067","American Samoa",NA,NA,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1068","Antarctica",0,0,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1069","French Southern and Antarctic Lands",0,0,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1070","Antigua and Barbuda",0,0,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1071","Australia",-0.00101154390722513,-1.37844728974299e-13,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1072","Austria",-0.034915030002594,-6.64923429571317e-12,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1073","Azerbaijan",-0.00149978965055197,2.18956685956018e-12,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1074","Burundi",-0.00507352873682976,3.67292072593186e-11,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1075","Belgium",-0.154942721128464,-2.41725350689296e-12,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1076","Benin",-0.00552866561338305,-7.83657686687487e-13,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1077","Bonaire, Sint Eustatius and Saba",0,0,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1078","Burkina Faso",-0.00311049050651491,-2.46794097582372e-13,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1079","Bangladesh",-0.0247406903654337,-1.41477151410869e-12,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1080","Bulgaria",-0.00106026325374842,9.63188394893294e-12,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1081","Bahrain",-0.00581840658560395,-0.273897842337216,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1082","Bahamas",0,0,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1083","Bosnia and Herzegovina",-0.0374204218387604,-5.10339049740512e-11,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1084","Saint-Barth̩lemy",0,0,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1085","Belarus",-0.0206006411463022,1.32971846608754e-12,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1086","Belize",-0.000447485304903239,4.11185996903625e-10,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1087","Bermuda",NA,NA,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1088","Bolivia",0.00346198701299727,9.87926922602559e-14,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1089","Brazil",-0.00202114880084991,3.07957232214509e-15,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1090","Barbados",0,0,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1091","Brunei Darussalam",-0.0012118365848437,1.10777958458664e-10,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1092","Bhutan",-9.32465336518362e-05,-1.68141922081596e-10,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1093","Norway",NA,NA,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1094","Botswana",8.64862386151799e-07,-2.22837018370863e-13,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1095","Central African Republic",-8.19884826341877e-06,-1.0167780272065e-14,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1096","Canada",-0.00101630261633545,-3.17186935310309e-14,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1097","Australia",NA,NA,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1098","Switzerland",-0.181414112448692,-1.61813343250344e-11,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1099","Chile",-0.0141129624098539,7.10689306121314e-11,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1100","China",-0.0794220343232155,-3.5375744910129e-14,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1101","C̫te d'Ivoire",-0.00714740855619311,-8.2843477319706e-13,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1102","Cameroon",-0.00211227941326797,-5.26066378142567e-13,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1103","Democratic Republic of the Congo",-0.00048426358262077,-1.55663423567194e-13,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1104","Republic of the Congo",-0.00102031952701509,-5.09344114414294e-12,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1105","Cook Islands",NA,NA,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1106","Colombia",0.0068806461058557,9.35305792598688e-16,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1107","Comoros",NA,NA,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1108","Republic of Cabo Verde",NA,NA,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1109","Costa Rica",-0.150804176926613,3.19280518714247e-10,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1110","Cuba",-0.0474422052502632,-3.26028217512693e-13,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1111","Cura̤ao",0,0,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1112","Australia",NA,NA,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1113","Cayman Islands",0,0,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1114","Cyprus",-0.00596659351140261,-6.27885011146256e-09,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1115","Czech Republic",-0.0356200411915779,-6.67434181710527e-12,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1116","Germany",-0.0111250374466181,-6.30326049984414e-13,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1117","Djibouti",0,0,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1118","Dominica",0,0,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1119","Denmark",0.0243921298533678,1.2065219382644e-12,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1120","Dominican Republic",-0.125427171587944,-2.63952460877216e-11,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1121","Algeria",-0.0181380901485682,-8.60001555998194e-13,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1122","Ecuador",-0.0148254670202732,-7.91285962507502e-14,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1123","Egypt",-0.0522834062576294,-2.58391563063264e-11,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1124","Eritrea",-1.04373184512951e-05,6.99517228716524e-13,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1125","Morocco",0,0,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1126","Spain",-0.0348326414823532,-2.98785522373604e-13,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1127","Estonia",0.00371775287203491,-1.13340363071759e-11,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1128","Ethiopia",-0.000178692818735726,3.0805723747897e-14,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1129","Finland",-0.00206104083918035,-3.48736679597767e-12,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1130","Fiji",0,0,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1131","Falkland Islands",NA,NA,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1132","France",-0.0178533792495728,-2.71686656962227e-14,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1133","Faeroe Islands",0,0,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1134","Federated States of Micronesia",0,0,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1135","Gabon",-6.48216737317853e-05,-9.7513133848566e-12,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1136","United Kingdom",-0.155567765235901,-1.42705769914583e-12,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1137","Georgia",0.00406700000166893,7.37247119299824e-12,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1138","Guernsey",0,0,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1139","Ghana",-0.00694938097149134,-6.9317100589944e-13,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1140","Gibraltar",0,0,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1141","Guinea",0.000411581248044968,1.2327604768797e-12,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1142","France",0,0,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1143","The Gambia",-0.00504865450784564,3.30890399395568e-11,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1144","Guinea-Bissau",0.00290591339580715,-1.38881184698491e-10,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1145","Equatorial Guinea",0.000502801442053169,4.06072397296636e-12,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1146","Greece",-0.0496238283813,3.60361614974069e-12,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1147","Grenada",0,0,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1148","Greenland",0,0,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1149","Guatemala",-0.0877346023917198,2.23449057124726e-13,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1150","France",2.45316696236841e-05,0.000236427326167349,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1151","Guam",NA,NA,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1152","Guyana",0.000782198854722083,1.75633695085471e-11,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1153","Hong Kong",-0.00167530030012131,1.16435573728468e-09,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1154","Heard I. and McDonald Islands",NA,NA,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1155","Honduras",-0.0819520354270935,-1.66252984412573e-11,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1156","Croatia",-0.0347846746444702,-5.81803100357355e-12,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1157","Haiti",-0.0411743558943272,-3.18602130174204e-10,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1158","Hungary",-0.0241036061197519,8.66678626740384e-12,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1159","Indonesia",-0.0144791742786765,4.0079756832913e-14,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1160","Isle of Man",0,0,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1161","India",-0.01223608199507,2.7997044976701e-13,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1162","British Indian Ocean Territory",NA,NA,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1163","Ireland",-0.0013341479934752,-5.52628471060867e-11,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1164","Iran",-0.0612488202750683,-2.26699506356928e-12,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1165","Iraq",0.000260877626715228,-1.86550517208256e-12,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1166","Iceland",0,0,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1167","Israel",-0.12156904488802,-1.83418516298943e-10,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1168","Italy",-0.0156413074582815,8.47332457509956e-13,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1169","Jamaica",0.51034539937973,2.04150551644482e-05,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1170","Jersey",0,0,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1171","Jordan",-0.0117007978260517,-1.15857908877226e-11,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1172","Japan",-0.201478809118271,-8.07156507007824e-13,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1173","Kazakhstan",0.000960725941695273,-3.88358065953123e-15,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1174","Kenya",-0.00192070950288326,2.1341419625582e-13,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1175","Kyrgyzstan",0.00365855661220849,-1.19170312582089e-12,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1176","Cambodia",-0.000869805924594402,-8.83311952057748e-13,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1177","Kiribati",NA,NA,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1178","Saint Kitts and Nevis",0,0,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1179","Republic of Korea",0.103559210896492,-3.21922548744594e-10,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1180","Kuwait",-0.0190543867647648,-1.18412366976445e-07,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1181","Lao PDR",0.000665268744342029,-8.75691148946908e-15,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1182","Lebanon",-0.272252351045609,-3.87863150815241e-10,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1183","Liberia",-0.0036414684727788,-2.20438365271582e-12,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1184","Libya",-0.00641706073656678,-3.38837944240063e-10,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1185","Saint Lucia",0,0,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1186","Liechtenstein",-0.0585037432610989,-0.230006176377393,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1187","Sri Lanka",-0.0129167512059212,1.50096845415361e-11,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1188","Lesotho",-0.00034241090179421,-1.09052841838282e-12,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1189","Lithuania",-0.0481779053807259,2.1534722398618e-11,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1190","Luxembourg",-0.0230024121701717,-6.67658497829336e-10,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1191","Latvia",0.0281683839857578,2.65910681497805e-12,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1192","Macao",0,0,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1193","Saint-Martin",0,0,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1194","Morocco",-0.0493781827390194,-5.2024642284036e-13,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1195","Monaco",0,0,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1196","Moldova",-0.0317968502640724,-6.80516301861418e-12,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1197","Madagascar",-0.000328804104356095,-4.4707263267719e-15,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1198","Maldives",NA,NA,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1199","Mexico",-0.0441780984401703,-4.63024941310615e-14,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1200","Marshall Islands",0,0,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1201","Macedonia",-0.024029104039073,3.62563555867728e-11,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1202","Mali",-0.000128934363601729,-4.93680052859475e-14,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1203","Malta",0,0,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1204","Myanmar",6.35517717455514e-05,1.52557354036391e-12,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1205","Montenegro",-0.11504203081131,-5.54667265972476e-10,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1206","Mongolia",5.48948662526527e-07,2.72833961999003e-08,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1207","Northern Mariana Islands",NA,NA,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1208","Mozambique",3.06354850181378e-05,-1.27003104030598e-13,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1209","Mauritania",7.63148091209587e-06,-4.37532036267619e-14,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1210","Montserrat",0,0,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1211","France",0,0,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1212","Mauritius",NA,NA,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1213","Malawi",-0.0143078388646245,-4.35187281766628e-12,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1214","Malaysia",-0.0688709765672684,6.4075469096282e-12,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1215","France",NA,NA,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1216","Namibia",1.58689203999529e-07,-5.66754493558181e-12,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1217","New Caledonia",0,0,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1218","Niger",-7.64985525165685e-05,-9.25660484699617e-13,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1219","Norfolk Island",0,0,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1220","Nigeria",-0.079009659588337,-2.04696732926477e-12,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1221","Nicaragua",0.00113711145240813,7.37325606145813e-13,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1222","Niue",NA,NA,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1223","Netherlands",-1.04172682762146,-1.69336910087625e-10,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
"1224","Norway",-0.00375244999304414,-1.92135116297678e-12,"realized_polllination_on_ag_ESA1992mar_md5_d3d0d3","Pollination","#dd1c77"
