...1,HYBAS_ID,NEXT_DOWN,NEXT_SINK,MAIN_BAS,DIST_SINK,DIST_MAIN,SUB_AREA,UP_AREA,PFAF_ID,ENDO,COAST,ORDER,SORT,id,ee_r264_name,dir_ch_2,area_sqkm,service,pct_ch,area_sqkm_country,GHS_BUILT_S_E2020_GLOBE_R2023A_4326_3ss_V1_0_mean,rast_gdpTot_1990_2020_30arcsec.7_mean,GHS_POP_E2020_GLOBE_R2023A_4326_3ss_V1_0.1_mean,GlobPOP_Count_30arc_2020_I32.1_sum,hdi_raster_predictions_2020.1_mean,farmsize_mehrabi.1_mean,GlobPOP_sqkm,pct_ch_trans,pct_ch_focus,threshold
39911,2060643520,2060652260,2060066340,2060066340,477.3,477.3,5882,5882.1,281609,0,0,1,1107,222,Turkmenistan,0,5882.029903,N_export,60.967,489752.5286,0.012635163,76.10089677,6.71553132296416e-05,13987.37292,0.571970012,NA,2.377996077,4.126601985,60.967,32.524
39915,2060066350,0,2060066350,2060066350,0,0,4426.2,4426.2,281700,0,1,0,1108,222,Turkmenistan,-0.2377,4426.25244,N_export,42.25,489752.5286,15.92963897,137213.7873,0.148533026,74325.68503,0.648145964,10,16.79221116,3.766997233,42.25,32.524
39935,2060619210,2060618760,2060066490,2060066490,67.6,67.6,5135.2,5135.2,281806,0,0,2,1115,222,Turkmenistan,0,5135.204504,N_export,230.245,489752.5286,0.062976947,354.8545068,0.000317564,2865.056414,0.609969621,10,0.557924991,5.443477755,230.245,32.524
43206,2060868620,2060868400,2060085550,2060085550,3.8,3.8,2562.3,21270.2,291145,1,0,2,1843,108,Iran,0,2562.340606,Pollination,-78.82002997,1624256.753,0.177637424,1469.087556,0.002304678,4445.937557,0.560244141,639.2219795,1.735135447,-4.379774475,78.82002997,44.33609554
58825,6060295100,6060295260,6060009220,6060009220,187.9,187.9,3789.2,19595,631047,0,0,1,875,33,Brazil,-7.0571,3789.262659,Pollination,-78.69855897,8544669.827,4.060328725,27134.43459,0.055555454,23711.56888,0.592209133,1701.01175,6.257671508,-4.378251505,78.69855897,44.33609554
12310,1061269860,1061262240,1060020040,1060020040,3998.1,3998.1,6999.7,6999.7,132899,0,0,2,1156,230,Tanzania,-2.5153,6999.771815,Pollination,-78.48463295,945031.6243,8.29222818,3674.584213,0.026842183,20173.30725,0.486552553,1.267592867,2.882024551,-4.375563707,78.48463295,44.33609554
55987,6060248080,6060239820,6060007000,6060007000,220.1,220.1,16726,16726.3,622212,0,0,3,277,33,Brazil,-14.4112,16726.06854,Pollination,-78.29064043,8544669.827,1.351345749,14723.65763,0.026787505,50701.20023,0.597072435,4539.570104,3.031280655,-4.373120094,78.29064043,44.33609554
56448,6060347900,6060345450,6060007000,6060007000,1093.4,1093.4,2883.9,40612.3,622425,0,0,3,376,33,Brazil,-6.4849,2883.906443,Pollination,-78.2541251,8544669.827,0.232345632,2713.039733,0.003303604,1081.730918,0.60543903,5000,0.375093075,-4.372659463,78.2541251,44.33609554
40225,2060381480,2060386640,2060067740,2060067740,1660.6,1660.6,4417.5,4417.6,282849,0,0,2,1177,190,Russia,-4.2624,4417.566121,Sed_Ret_Ratio,-0.9712,16885414.99,4.702081798,112223.5154,0.024469086,23465.62566,0.711128007,100,5.311969589,-0.678642494,0.9712,0.8475
67019,3060024490,3060496490,3060024490,3060001840,0,2229.3,12564.7,12564.7,312909,2,0,2,1475,117,Kazakhstan,-4.0479,12564.7409,Pollination,-78.22965696,2722580.334,0.240252203,2355.765726,0.000850022,28463.17108,0.664198574,200,2.265328347,-4.372350685,78.22965696,44.33609554
64965,3060699480,3060686240,3060001840,3060001840,4227,4227,3002.8,3002.8,312966,0,0,3,273,117,Kazakhstan,-4.5034,3002.856752,Pollination,-78.21843993,2722580.334,0.684240072,4459.829111,0.003097997,1343.681398,0.658045078,100,0.447476155,-4.372209099,78.21843993,44.33609554
40371,2060497560,2060507700,2060068680,2060068680,301.3,301.3,3644.8,3645,283116,0,0,2,1206,190,Russia,-6.5882,3644.782891,N_export,45.354,16885414.99,6.982592353,96896.85734,0.042129406,35797.40181,0.692786274,93.1350766,9.821499617,3.836307588,45.354,32.524
40522,2060301930,2060302310,2060068680,2060068680,1989.1,1989.1,496.2,370705.9,283233,0,0,2,1236,190,Russia,-0.8223,496.2373356,N_Ret_Ratio,-2.05,16885414.99,82.17761134,3182794.459,1.186886909,128582.9755,0.802152667,100,259.1353799,-1.115141591,2.05,1.24125
40582,2060296300,2060295700,2060068680,2060068680,2161.8,2161.8,1225.6,198524.1,283251,0,0,2,1248,190,Russia,1.2112,1225.578767,N_Ret_Ratio,-1.632,16885414.99,37.90379676,971093.7036,0.644763877,162857.2368,0.756883065,100,132.8795992,-0.967744013,1.632,1.24125
57631,6060314660,6060279130,6060007000,6060007000,2863,2863,109678.1,109680.1,622976,0,0,2,637,33,Brazil,-0.6962,109678.5152,Pollination,-78.0885857,8544669.827,0.160394006,3458.099109,0.005053824,68103.6524,0.596235523,592.4509432,0.620941213,-4.370568562,78.0885857,44.33609554
55851,6060005980,0,6060005980,6060005980,0,0,26097.6,26097.7,616708,0,0,1,250,94,French Guiana,-0.133,26097.74956,Pollination,-78.04136745,83668.96179,0.466854568,7432.605749,0.009674234,27517.68345,0.657898821,NA,1.054414331,-4.369971354,78.04136745,44.33609554
58031,6060323400,6060299900,6060007950,6060007950,320.8,320.8,357.7,750905.3,624107,0,0,1,718,33,Brazil,-13.939,357.6813369,Pollination,-77.99365681,8544669.827,2.121764249,14652.46504,0.026751609,958.493177,0.606337468,3197.470059,2.679600718,-4.369367556,77.99365681,44.33609554
56860,6060457840,6060455540,6060007000,6060007000,1695.7,1695.7,19466.2,91476.7,622470,0,0,2,469,33,Brazil,-30.1487,19466.32706,Pollination,-77.91659927,8544669.827,4.83586827,114600.8405,0.034845123,74898.05233,0.629988185,4601.508958,3.847594925,-4.368391589,77.91659927,44.33609554
57112,6060488320,6060483010,6060007000,6060007000,1968.9,1968.9,2748.2,49095.6,622493,0,0,2,524,33,Brazil,-50.1021,2748.245259,Pollination,-77.88233665,8544669.827,2.691978559,23110.82191,0.015824756,4814.242054,0.633584158,4766.865219,1.751780094,-4.367957333,77.88233665,44.33609554
41156,2060068820,0,2060068820,2060068820,0,0,1116.5,1116.5,284303,0,1,0,1389,190,Russia,-16.0321,1116.491156,N_Ret_Ratio,-2.573,16885414.99,0.039157488,147.874175,0.000164114,279.0477437,0.677055029,100,0.249930805,-1.273405579,2.573,1.24125
57692,6060289030,6060314490,6060007000,6060007000,3302.1,3302.1,27831.7,746429.8,622979,0,0,1,650,176,Peru,-0.4206,27831.83434,Pollination,-77.63237977,1299019.722,4.35357515,135555.4829,0.164301959,488070.4462,0.634524223,9.111156297,17.53649422,-4.364783571,77.63237977,44.33609554
57206,6060426300,6060425550,6060007000,6060007000,2073,2073,10469.8,10469.8,622642,0,0,4,544,33,Brazil,-9.8025,10469.82549,Pollination,-77.58907973,8544669.827,2.84681575,15463.49002,0.018295801,26978.79885,0.62137656,3845.149814,2.576820842,-4.364232755,77.58907973,44.33609554
982,5060020070,0,5060020070,5060020070,0,0,736.6,736.6,521759,0,1,0,181,103,Indonesia,-3.1584,736.553915,Pollination,-77.08640111,1922454.709,2.714268465,75659.84436,0.04063933,4273.523616,0.637035549,1,5.801688319,-4.35781592,77.08640111,44.33609554
41217,2060575180,2060579890,2060069150,2060069150,402.9,402.9,10163,10163,284406,0,0,2,1402,190,Russia,-1.8826,10163.00029,Sed_Ret_Ratio,-1.0396,16885414.99,50.73821288,357170.5102,0.453272345,770867.7767,0.745336189,115.2358946,75.85041589,-0.71275371,1.0396,0.8475
41367,2060070510,0,2060070510,2060070510,0,0,2123.8,58651.4,284801,0,0,1,1432,108,Iran,-5.5121,2123.7662,Sed_Ret_Ratio,-0.8626,1624256.753,38.15645531,352568.5325,0.431469842,262325.0979,0.740586032,222.561624,123.5168556,-0.621973361,0.8626,0.8475
41412,2060070520,0,2060070520,2060070520,0,0,27965.1,27965.1,284900,0,1,0,1441,108,Iran,-5.2421,27965.22133,Sed_Ret_Ratio,-1.8266,1624256.753,79.47257271,1005098.575,0.857629835,3930092.306,0.74832374,289.4068023,140.5356071,-1.039074576,1.8266,0.8475
41414,2060070520,0,2060070520,2060070520,0,0,27965.1,27965.1,284900,0,1,0,1441,108,Iran,-5.2421,27965.22133,N_export,35.021,1624256.753,79.47257271,1005098.575,0.857629835,3930092.306,0.74832374,289.4068023,140.5356071,3.584102102,35.021,32.524
41415,2060070520,0,2060070520,2060070520,0,0,27965.1,27965.1,284900,0,1,0,1441,108,Iran,-5.2421,27965.22133,N_Ret_Ratio,-1.691,1624256.753,79.47257271,1005098.575,0.857629835,3930092.306,0.74832374,289.4068023,140.5356071,-0.989912872,1.691,1.24125
41419,2060071190,0,2060071190,2060071190,0,0,1638.5,1638.5,293100,0,1,0,1442,173,Pakistan,0.0459,1638.482871,N_Ret_Ratio,-1.736,794698.9414,0.729542831,10071.31265,0.030385841,2734.063857,0.338359882,1,1.668638301,-1.006497,1.736,1.24125
41437,2060901410,2060900410,2060071260,2060071260,86.5,86.5,2227.1,2227.2,293204,0,0,2,1447,173,Pakistan,0.0452,2227.111026,N_export,51.619,794698.9414,0.590770808,8677.423915,0.026352529,284.7788475,0.383184443,NA,0.127869807,3.963077271,51.619,32.524
41439,2060898840,2060901290,2060071260,2060071260,134.2,134.2,762.2,762.2,293206,0,0,2,1448,173,Pakistan,0,762.1814641,N_export,210.514,794698.9414,2.037552733,29893.00898,0.090939109,42,0.392502569,NA,0.055103647,5.35429119,210.514,32.524
41458,2060071270,0,2060071270,2060071270,0,0,17779.7,17779.7,293300,0,1,0,1452,173,Pakistan,0.01,17779.73499,N_Ret_Ratio,-1.274,794698.9414,2.189606575,39052.15857,0.102868137,255772.0273,0.363910664,NA,14.38562109,-0.821540395,1.274,1.24125
41462,2060071690,0,2060071690,2060071690,0,0,1714.5,31058.3,293401,0,0,1,1453,173,Pakistan,-0.0442,1714.530547,N_Ret_Ratio,-9.599,794698.9414,0.279903285,3170.128196,0.008242449,10049.5141,0.39170417,1,5.861483872,-2.360759657,9.599,1.24125
41467,2060904000,2060071690,2060071690,2060071690,59.4,59.4,1689.2,28478.3,293403,0,0,1,1454,173,Pakistan,-0.184,1689.201716,N_Ret_Ratio,-7.168,794698.9414,0.597904313,9171.622771,0.033542258,18539.22411,0.364035651,1,10.97515043,-2.100224081,7.168,1.24125
16368,1060204030,1060034260,1060034260,1060034260,477.3,477.3,10665.4,10665.4,172112,0,0,2,1988,67,Egypt,-0.043,10665.48546,Pollination,-77.04700707,986432.2757,0.537296248,8208.838715,0.008399111,4076.345283,0.551989277,1,0.382202757,-4.3573113,77.04700707,44.33609554
41475,2060901780,2060904000,2060071690,2060071690,108.5,108.5,2518.2,25385.1,293405,0,0,1,1456,173,Pakistan,-0.3608,2518.255258,N_export,39.89,794698.9414,0.387740695,30708.98106,0.102816469,25032.14766,0.36410744,10.00499466,9.940492281,3.710885534,39.89,32.524
41477,2060901720,2060904000,2060071690,2060071690,108.5,108.5,1403.8,1403.8,293404,0,0,2,1457,173,Pakistan,-0.006,1403.764313,N_export,41.652,794698.9414,0.276182583,22396.26505,0.074095165,44257.01874,0.344785339,NA,31.52658409,3.753074166,41.652,32.524
41478,2060901720,2060904000,2060071690,2060071690,108.5,108.5,1403.8,1403.8,293404,0,0,2,1457,173,Pakistan,-0.006,1403.764313,N_Ret_Ratio,-2.219,794698.9414,0.276182583,22396.26505,0.074095165,44257.01874,0.344785339,NA,31.52658409,-1.169070752,2.219,1.24125
41482,2060897280,2060901780,2060071690,2060071690,198.6,198.6,1901.2,12475.7,293407,0,0,1,1458,173,Pakistan,-1.5891,1901.214859,N_export,51.86,794698.9414,24.1223553,281711.8017,0.942448998,168649.0404,0.3864386,36.14448971,88.7066276,3.967646909,51.86,32.524
41487,2060897270,2060901780,2060071690,2060071690,198.6,198.6,10390.4,10391,293406,0,0,2,1459,108,Iran,-0.0463,10390.46007,N_export,75.279,1624256.753,0.738339362,24962.95461,0.078470684,191598.9241,0.500990775,38.71767265,18.43999501,4.334397671,75.279,32.524
55724,6060005190,0,6060005190,6060005190,0,0,2637.5,2637.5,616501,0,1,0,225,208,Suriname,-1.5226,2637.513268,Pollination,-76.86966512,147114.258,2.315072531,6686.849285,0.003854584,3620.045512,0.65457006,10,1.372529104,-4.355036469,76.86966512,44.33609554
41496,2060896620,2060897280,2060071690,2060071690,283,283,5848.4,5848.4,293408,0,0,2,1461,173,Pakistan,-0.075,5848.384663,N_export,113.547,794698.9414,0.894786204,35725.35337,0.119550023,71752.96229,0.384699535,29.40144856,12.26881921,4.740985219,113.547,32.524
41504,2060071710,0,2060071710,2060071710,0,0,20678.4,20678.4,293502,0,0,1,1463,108,Iran,-0.1337,20678.49006,N_Ret_Ratio,-2,1624256.753,2.575697229,47070.7999,0.083026439,414911.0659,0.565086296,NA,20.06495019,-1.098612289,2,1.24125
41510,2060071720,0,2060071720,2060071720,0,0,10893.4,10893.4,293503,0,1,0,1464,108,Iran,-0.2428,10893.40524,N_Ret_Ratio,-1.477,1624256.753,8.109516814,175682.4662,0.236443919,333464.6263,0.557600851,NA,30.61162046,-0.907048151,1.477,1.24125
41528,2060072100,0,2060072100,2060072100,0,0,9653.9,9653.9,293507,0,1,0,1468,108,Iran,-0.0332,9653.936821,N_Ret_Ratio,-1.578,1624256.753,4.911348567,320647.2816,0.254249366,140725.327,0.640719358,20,14.5770442,-0.947013905,1.578,1.24125
41539,2060072440,0,2060072440,2060072440,0,0,8664.6,8664.6,293509,0,1,0,1470,108,Iran,-0.2102,8664.641578,N_Ret_Ratio,-1.431,1624256.753,34.36130482,942002.8643,0.528856762,710355.2719,0.677913889,40.42120986,81.98361978,-0.888302695,1.431,1.24125
41549,2060884120,2060072590,2060072590,2060072590,19.2,19.2,6447.9,6448.4,293602,0,0,2,1472,108,Iran,0.0026,6447.903254,N_Ret_Ratio,-3.555,1624256.753,4.805691333,48148.19132,0.040717492,73340.64412,0.637509032,25.14774863,11.37434578,-1.516225531,3.555,1.24125
41559,2060877390,2060884130,2060072590,2060072590,117.4,117.4,1845.7,25032.5,293605,0,0,1,1474,108,Iran,-0.0134,1845.703349,N_Ret_Ratio,-5.742,1624256.753,1.872988689,20271.20117,0.011728067,20148.86772,0.631297967,20,10.91665369,-1.908356617,5.742,1.24125
41563,2060877380,2060884130,2060072590,2060072590,117.4,117.4,8290.6,8290.6,293604,0,0,2,1475,108,Iran,-0.0914,8290.671425,N_Ret_Ratio,-3.383,1624256.753,9.898054919,110383.8613,0.091540267,172545.4527,0.657378196,122.4880775,20.81217917,-1.477733421,3.383,1.24125
41577,2060871870,2060872080,2060072590,2060072590,189,189,3299.2,3299.6,293608,0,0,2,1478,108,Iran,-0.3513,3299.19895,N_Ret_Ratio,-1.897,1624256.753,2.132785024,15464.55233,0.016086017,27047.59595,0.638508088,20,8.198228645,-1.063675719,1.897,1.24125
41579,2060871860,2060872080,2060072590,2060072590,189.2,189.2,8750.1,8750.1,293609,0,0,1,1479,108,Iran,-0.4245,8750.105522,Sed_Ret_Ratio,-1.5602,1624256.753,15.29776937,185326.9649,0.186334132,264436.0345,0.685797861,168.7183051,30.2209157,-0.94008538,1.5602,0.8475
41582,2060871860,2060872080,2060072590,2060072590,189.2,189.2,8750.1,8750.1,293609,0,0,1,1479,108,Iran,-0.4245,8750.105522,N_Ret_Ratio,-2.75,1624256.753,15.29776937,185326.9649,0.186334132,264436.0345,0.685797861,168.7183051,30.2209157,-1.32175584,2.75,1.24125
41584,2060072600,0,2060072600,2060072600,0,0,21327.6,21327.6,293700,0,1,0,1480,108,Iran,-0.2691,21327.67952,Sed_Ret_Ratio,-0.8941,1624256.753,35.32226107,692217.3452,0.275793261,836607.6282,0.67854977,358.2783686,39.2265247,-0.638743792,0.8941,0.8475
41588,2060072600,0,2060072600,2060072600,0,0,21327.6,21327.6,293700,0,1,0,1480,108,Iran,-0.2691,21327.67952,N_Ret_Ratio,-1.784,1624256.753,35.32226107,692217.3452,0.275793261,836607.6282,0.67854977,358.2783686,39.2265247,-1.023888742,1.784,1.24125
41590,2060072920,0,2060072920,2060072920,0,0,5256.7,40250.6,293801,0,0,1,1481,108,Iran,-0.2025,5256.759587,Sed_Ret_Ratio,-1.7972,1624256.753,21.56172012,880908.8244,0.208715051,169920.3038,0.686122405,208.6888542,32.32451991,-1.028618917,1.7972,0.8475
41593,2060072920,0,2060072920,2060072920,0,0,5256.7,40250.6,293801,0,0,1,1481,108,Iran,-0.2025,5256.759587,N_Ret_Ratio,-4.863,1624256.753,21.56172012,880908.8244,0.208715051,169920.3038,0.686122405,208.6888542,32.32451991,-1.768661418,4.863,1.24125
41595,2060869170,2060072920,2060072920,2060072920,177.2,177.2,7818.7,7818.9,293802,0,0,2,1482,108,Iran,-0.3761,7818.72846,Sed_Ret_Ratio,-1.4629,1624256.753,9.19667338,141038.9937,0.104034571,156706.6125,0.69055757,220.8024257,20.04254064,-0.901339517,1.4629,0.8475
41598,2060869170,2060072920,2060072920,2060072920,177.2,177.2,7818.7,7818.9,293802,0,0,2,1482,108,Iran,-0.3761,7818.72846,N_Ret_Ratio,-5.841,1624256.753,9.19667338,141038.9937,0.104034571,156706.6125,0.69055757,220.8024257,20.04254064,-1.92293392,5.841,1.24125
41609,2060869530,2060869240,2060072920,2060072920,194.8,194.8,5259,5259,293804,0,0,2,1485,108,Iran,-0.0346,5259.008722,Sed_Ret_Ratio,-1.7612,1624256.753,10.8315247,306465.8389,0.240124893,76918.62512,0.680787638,890.8762493,14.62609339,-1.015665368,1.7612,0.8475
41612,2060869530,2060869240,2060072920,2060072920,194.8,194.8,5259,5259,293804,0,0,2,1485,108,Iran,-0.0346,5259.008722,N_Ret_Ratio,-4.487,1624256.753,10.8315247,306465.8389,0.240124893,76918.62512,0.680787638,890.8762493,14.62609339,-1.702381658,4.487,1.24125
41614,2060869370,2060869430,2060072920,2060072920,198.7,198.7,3215.2,3215.2,293806,0,0,2,1486,108,Iran,-0.0077,3215.261765,Sed_Ret_Ratio,-2.2503,1624256.753,3.514302473,348946.9215,0.288531693,23539.66025,0.676457892,139.9372512,7.321367332,-1.1787473,2.2503,0.8475
41616,2060869370,2060869430,2060072920,2060072920,198.7,198.7,3215.2,3215.2,293806,0,0,2,1486,108,Iran,-0.0077,3215.261765,N_Ret_Ratio,-6.605,1624256.753,3.514302473,348946.9215,0.288531693,23539.66025,0.676457892,139.9372512,7.321367332,-2.028805926,6.605,1.24125
41618,2060869250,2060869430,2060072920,2060072920,198.8,198.8,6483.8,18415.9,293807,0,0,1,1487,108,Iran,-0.1148,6483.821885,Sed_Ret_Ratio,-2.1456,1624256.753,6.074064565,81793.6751,0.069876478,93900.41286,0.701237469,266.6097162,14.48231174,-1.146004651,2.1456,0.8475
41621,2060869250,2060869430,2060072920,2060072920,198.8,198.8,6483.8,18415.9,293807,0,0,1,1487,108,Iran,-0.1148,6483.821885,N_Ret_Ratio,-5.385,1624256.753,6.074064565,81793.6751,0.069876478,93900.41286,0.701237469,266.6097162,14.48231174,-1.853951489,5.385,1.24125
41623,2060860520,2060869250,2060072920,2060072920,415,415,5289,5289,293809,0,0,1,1488,108,Iran,-3.3155,5289.023825,Sed_Ret_Ratio,-1.0564,1624256.753,14.69511174,1109910.933,0.949289435,189475.087,0.7324762,335.6140471,35.82436887,-0.720956881,1.0564,0.8475
41626,2060860520,2060869250,2060072920,2060072920,415,415,5289,5289,293809,0,0,1,1488,108,Iran,-3.3155,5289.023825,N_Ret_Ratio,-1.337,1624256.753,14.69511174,1109910.933,0.949289435,189475.087,0.7324762,335.6140471,35.82436887,-0.848868056,1.337,1.24125
41628,2060860690,2060869250,2060072920,2060072920,415,415,6643.3,6643.3,293808,0,0,2,1489,108,Iran,-1.0029,6643.362801,Sed_Ret_Ratio,-1.4478,1624256.753,30.06885707,550345.6533,0.389496654,407732.5558,0.704002211,352.2977517,61.37500276,-0.895189662,1.4478,0.8475
41631,2060860690,2060869250,2060072920,2060072920,415,415,6643.3,6643.3,293808,0,0,2,1489,108,Iran,-1.0029,6643.362801,N_Ret_Ratio,-1.89,1624256.753,30.06885707,550345.6533,0.389496654,407732.5558,0.704002211,352.2977517,61.37500276,-1.061256502,1.89,1.24125
41643,2060072980,0,2060072980,2060072980,0,0,2032.9,2032.9,293902,0,0,1,1491,108,Iran,-0.3128,2032.904551,N_Ret_Ratio,-2.053,1624256.753,25.19458315,940234.5365,0.202657376,79674.90713,0.709774862,114.284871,39.1927331,-1.116124714,2.053,1.24125
41656,2060073030,0,2060073030,2060073030,0,0,6894.6,6894.6,293905,0,1,0,1494,108,Iran,-0.2205,6894.663007,Sed_Ret_Ratio,-1.2024,1624256.753,17.07655558,843006.2473,0.19508532,219181.8977,0.697429997,228.3235362,31.79037184,-0.789547675,1.2024,0.8475
41660,2060073030,0,2060073030,2060073030,0,0,6894.6,6894.6,293905,0,1,0,1494,108,Iran,-0.2205,6894.663007,N_Ret_Ratio,-2.061,1624256.753,17.07655558,843006.2473,0.19508532,219181.8977,0.697429997,228.3235362,31.79037184,-1.11874166,2.061,1.24125
41671,2060073290,0,2060073290,2060073290,0,0,4525,4525,293907,0,1,0,1496,108,Iran,-0.769,4524.968811,N_Ret_Ratio,-1.363,1624256.753,47.92452012,1153000.486,0.499202097,366759.7574,0.712913949,361.9934163,81.05188008,-0.859931998,1.363,1.24125
41682,2060073430,0,2060073430,2060073430,0,0,3115.9,3115.9,293909,0,1,0,1498,108,Iran,-1.0748,3115.872657,N_export,38.705,1624256.753,25.53725419,985630.6237,0.398732332,257843.2246,0.709256142,643.2520023,82.75080221,3.681477124,38.705,32.524
41692,2060828790,2060073570,2060073570,2060073570,70,70,1633.9,72045.2,294201,0,0,2,1500,108,Iran,-8.1861,1633.91477,N_export,172.025,1624256.753,40.22937964,1874284.261,0.622947364,152912.3377,0.734722805,385.81284,93.58732953,5.153436093,172.025,32.524
41703,2060825660,2060828790,2060073570,2060073570,100.4,100.4,6542.5,6543.3,294202,0,0,3,1502,108,Iran,-0.304,6542.568359,N_Ret_Ratio,-1.653,1624256.753,23.14099299,1953007.234,0.536989056,347368.35,0.697774259,190.7974097,53.09413068,-0.975691075,1.653,1.24125
41727,2060816320,2060816860,2060073570,2060073570,181.8,181.8,26370.6,221327,294610,0,0,2,1507,109,Iraq,-0.8713,26370.6908,N_Ret_Ratio,-1.882,436682.7262,11.74494209,290388.2564,0.356041209,1387139.69,0.604411568,105.0225324,52.6017493,-1.058484498,1.882,1.24125
41854,2060773470,2060784800,2060073570,2060073570,847.9,847.9,3250.7,32976.5,294641,0,0,3,1533,109,Iraq,-1.2946,3250.734069,N_Ret_Ratio,-1.288,436682.7262,160.745161,3107992.924,3.107739477,1882575.118,0.641212015,8.96042623,579.1291471,-0.827678074,1.288,1.24125
41866,2060762570,2060770040,2060073570,2060073570,903.8,903.8,3255.3,3255.3,294922,0,0,3,1536,109,Iraq,-0.7008,3255.353143,Sed_Ret_Ratio,-0.9642,436682.7262,0.875851423,20531.37159,0.032238587,53485.94978,0.566446092,8.08321824,16.43042109,-0.675085038,0.9642,0.8475
41910,2060756960,2060773470,2060073570,2060073570,1013.4,1013.4,946,26682.9,294643,0,0,3,1546,109,Iraq,-0.9036,945.996051,Sed_Ret_Ratio,-1.8931,436682.7262,32.68895926,169253.5832,0.437585137,121893.9507,0.610704506,10,128.8519563,-1.062328592,1.8931,0.8475
41943,2060759680,2060770120,2060073570,2060073570,1048.2,1048.2,17601,17601.4,294940,0,0,2,1553,109,Iraq,0,17601.09587,N_export,216.085,436682.7262,1.204455719,6429.072246,0.011426364,57964.62216,0.537669429,2,3.293257324,5.380288982,216.085,32.524
56105,6060267740,6060261380,6060007000,6060007000,512,512,1468.1,13142.5,622363,0,0,2,302,33,Brazil,-4.194,1468.090853,Pollination,-76.81575734,8544669.827,0.447854833,2837.379605,0.005237549,824.7742858,0.60572978,5000,0.561797075,-4.354343947,76.81575734,44.33609554
42006,2060750900,2060759640,2060073570,2060073570,1329.8,1329.8,7524,7524,294952,0,0,2,1567,109,Iraq,-0.0031,7524.060631,N_export,95.701,436682.7262,1.158297724,5094.782456,0.014570785,23215.51232,0.527494494,1,3.085527953,4.571623744,95.701,32.524
42021,2060745700,2060750710,2060073570,2060073570,1382,1382,14381,14381,294954,0,0,2,1570,109,Iraq,-0.0093,14381.05914,N_export,207.894,436682.7262,0.444251848,1983.432395,0.004137959,22390.97485,0.536554321,1,1.556983162,5.341826946,207.894,32.524
42031,2060744310,2060745610,2060073570,2060073570,1400.1,1400.1,5282.5,5283.1,294956,0,0,2,1572,215,Syria,0.0059,5282.46959,N_export,44.022,186945.3935,0.76429202,3369.057809,0.015001381,24952.59602,0.480937961,1,4.723633889,3.807151259,44.022,32.524
42046,2060741090,2060744250,2060073570,2060073570,1433,1433,16904.9,16905.1,294958,0,0,2,1575,215,Syria,-0.0359,16904.97059,N_export,74.391,186945.3935,0.914444242,3695.647258,0.017603459,90877.8668,0.458263523,1,5.375829896,4.322687904,74.391,32.524
42106,2060726610,2060725390,2060073570,2060073570,1699.9,1699.9,7129.3,7129.3,294974,0,0,2,1587,215,Syria,-0.1652,7129.356947,N_export,40.814,186945.3935,2.32621319,7364.354772,0.033504133,59296.92825,0.435103358,6.254435365,8.317356298,3.733231212,40.814,32.524
42239,2060073620,0,2060073620,2060073620,0,0,11665.1,11665.1,295103,0,1,0,1614,124,Kuwait,-0.5895,11665.19647,N_export,88.38,17557.77334,36.81278131,1688326.308,0.483806897,899544.3607,0.706301749,1,77.11415767,4.492896944,88.38,32.524
42247,2060073820,0,2060073820,2060073820,0,0,12341.2,12341.2,295105,0,1,0,1616,192,Saudi Arabia,-2.3018,12341.2059,Sed_Ret_Ratio,-1.0487,1930957.165,123.1319581,10048629.14,2.300342984,3503628.354,0.72897438,15.61244056,283.8968945,-0.717205446,1.0487,0.8475
42250,2060073820,0,2060073820,2060073820,0,0,12341.2,12341.2,295105,0,1,0,1616,192,Saudi Arabia,-2.3018,12341.2059,N_export,35.177,1930957.165,123.1319581,10048629.14,2.300342984,3503628.354,0.72897438,15.61244056,283.8968945,3.588423558,35.177,32.524
42261,2060074330,0,2060074330,2060074330,0,0,17967.3,17967.3,295107,0,1,0,1618,192,Saudi Arabia,-1.7278,17967.33156,N_export,48.342,1930957.165,142.7873595,8824407.836,2.397947089,4627191.515,0.738775735,99.97922972,257.5340488,3.898775645,48.342,32.524
42270,2060074700,0,2060074700,2060074700,0,0,14974.1,14974.1,295109,0,1,0,1620,187,Qatar,-1.2866,14974.17587,N_export,36.702,11756.07992,113.3190735,12795215.93,1.441696662,2773598.522,0.735241414,NA,185.2263924,3.629713143,36.702,32.524
42303,2060075790,0,2060075790,2060075790,0,0,5080.6,5081.1,295306,0,0,1,1627,8,United Arab Emirates,-7.6942,5080.650335,N_export,87.833,71783.6694,145.5634577,24274974.38,1.886283006,1012970.03,0.810807801,98.06362867,199.3800004,4.486758203,87.833,32.524
42304,2060075790,0,2060075790,2060075790,0,0,5080.6,5081.1,295306,0,0,1,1627,8,United Arab Emirates,-7.6942,5080.650335,N_Ret_Ratio,-2.32,71783.6694,145.5634577,24274974.38,1.886283006,1012970.03,0.810807801,98.06362867,199.3800004,-1.199964783,2.32,1.24125
39328,2060031960,0,2060031960,2060031960,0,0,15124.1,15124.2,244740,0,0,1,781,211,Sweden,-6.0044,15124.14922,Coastal_Protection,-17.62713399,448915.3447,17.68114248,768507.187,0.188779067,644724.0354,0.853671116,59.52833658,42.62891911,-2.924619334,17.62713399,13.41768206
