nev_name,service,mean_val,stdev_val,valid_count,se_val,sym_pct_change,status_abs,status_pct,grp_num_id,grp_legend_label
Nepal,Sed_Ret_Ratio,-0.00236059655435383,0.02106527463374527,1618232,1.6559481451671863e-5,-0.2596519082992614,Bad,Bad,146,[146] Nepal
Netherlands,C_Risk,0.0041561417041789,0.0555402551075208,3030,0.0010089892889834512,0.1822217380076959,Bad,Bad,147,[147] Netherlands
Netherlands,C_Risk_Red_Ratio,-0.0016727003368397,0.0240048320223778,3030,4.3609123414246615e-4,-1.9182676867506352,Bad,Bad,147,[147] Netherlands
Netherlands,N_export,-0.6947625875473022,5.6606764420911055,488243,0.008101218001535411,-7.050935344760368,Good,Good,147,[147] Netherlands
Netherlands,N_Ret_Ratio,0.00142611109185963,0.14941707318886574,424119,2.294332519260685e-4,0.19100601439953663,Good,Good,147,[147] Netherlands
Netherlands,Nature_Access,-14170.1171875,913799.7264880828,8769,9758.340965437212,-0.9141893376996187,Bad,Bad,147,[147] Netherlands
Netherlands,Pollination,0.4735824167728424,2.4095990369980336,224517,0.00508534200260919,10.147176161719432,Good,Good,147,[147] Netherlands
Netherlands,Sed_export,-0.00277025648392736,0.06507204159032216,509741,9.11422297829221e-5,-9.861347011536367,Good,Good,147,[147] Netherlands
Netherlands,Sed_Ret_Ratio,0.00135664793197065,0.02635114825160492,474763,3.8243806453017883e-5,0.14058571297691871,Good,Good,147,[147] Netherlands
New Caledonia,C_Risk,-0.0019893653607684,0.0183594251566439,2695,3.5365491187181445e-4,-0.08488927128651154,Good,Good,148,[148] New Caledonia
New Caledonia,C_Risk_Red_Ratio,6.991155947002e-4,0.0065237122188276,2695,1.2566531087666687e-4,0.40841019897138453,Good,Good,148,[148] New Caledonia
New Caledonia,N_export,0.00285792537033557,0.07680929986278114,120815,2.2098020763361567e-4,0.15157905030835336,Bad,Bad,148,[148] New Caledonia
New Caledonia,N_Ret_Ratio,4.4861665810458e-4,0.02746567520932227,92250,9.042886765404174e-5,0.07272323684917945,Good,Good,148,[148] New Caledonia
New Caledonia,Nature_Access,-266.0210266113281,9475.505224734969,4537,140.6753439858949,-6.750445133703045,Bad,Bad,148,[148] New Caledonia
New Caledonia,Sed_export,0.3490687906742096,88.73366826849308,146585,0.23176276849428507,1.2586848327805964,Bad,Bad,148,[148] New Caledonia
New Caledonia,Sed_Ret_Ratio,3.5390703123994e-4,0.05218122379666426,142695,1.3813695625221987e-4,0.03298754666867123,Good,Good,148,[148] New Caledonia
New Zealand,C_Risk,0.0048789126697332,0.056385156221323,15413,4.541728812253657e-4,0.18636216919948254,Bad,Bad,149,[149] New Zealand
New Zealand,C_Risk_Red_Ratio,-0.0018039070594846,0.019667792232649,15413,1.5842073453839362e-4,-1.9618091287632404,Bad,Bad,149,[149] New Zealand
New Zealand,N_export,-0.02193988487124443,1.6312876568748929,3150335,9.190775989753011e-4,-2.0876795149319602,Good,Good,149,[149] New Zealand
New Zealand,N_Ret_Ratio,-0.0020379947964102,0.07095969232357176,2834064,4.215090436589262e-5,-0.22670209557425153,Bad,Bad,149,[149] New Zealand
New Zealand,Nature_Access,-129.39633178710938,38098.65604598794,66159,148.12050697245843,-0.6144608651255062,Bad,Bad,149,[149] New Zealand
New Zealand,Pollination,0.37448421120643616,2.1683404823526153,40239,0.010809457252692894,20.317067564833074,Good,Good,149,[149] New Zealand
New Zealand,Sed_export,-0.43855082988739014,48.578823278256216,2762422,0.029228193823976983,-1.6218930663815263,Good,Good,149,[149] New Zealand
New Zealand,Sed_Ret_Ratio,-6.6411984153091e-4,0.03272805870236096,2648758,2.0109399625718937e-5,-0.07258386752093281,Bad,Bad,149,[149] New Zealand
Nicaragua,C_Risk,-4.621010969643e-4,0.0123789990978862,2345,2.5563134658802757e-4,-0.022261898777801273,Good,Good,150,[150] Nicaragua
Nicaragua,C_Risk_Red_Ratio,1.601098447555e-4,0.0063741841202983,2345,1.3162948451544152e-4,0.12223303913743015,Good,Good,150,[150] Nicaragua
Nicaragua,N_export,0.00733300950378179,0.3474208055675472,1272896,3.079352186077171e-4,1.674121916602848,Bad,Bad,150,[150] Nicaragua
Nicaragua,N_Ret_Ratio,-0.00195295759476721,0.04660428346621523,1131505,4.3812455727095153e-05,-0.2011086292579885,Bad,Bad,150,[150] Nicaragua
Nicaragua,Nature_Access,2727.907958984375,80015.64941435494,32038,447.03572967325516,11.936624965007894,Good,Good,150,[150] Nicaragua
Nicaragua,Pollination,-3.8654590025544e-4,0.04014503067848882,443341,6.029243805646611e-5,-2.9973569254655197,Bad,Bad,150,[150] Nicaragua
Nicaragua,Sed_export,0.3354794681072235,13.19490682721493,1232002,0.011887776228250229,5.097080684983928,Bad,Bad,150,[150] Nicaragua
Nicaragua,Sed_Ret_Ratio,-0.00307253841310739,0.01607193494965305,1175010,1.4826798471839872e-5,-0.31845557838859617,Bad,Bad,150,[150] Nicaragua
Niger,N_export,0.01039124932140112,0.1879674995157866,12324110,5.354328112238328e-5,5.564981585128492,Bad,Bad,151,[151] Niger
Niger,N_Ret_Ratio,0.00614783819764852,0.19196073186892856,4597461,8.952686360897595e-5,0.7983618189215711,Good,Good,151,[151] Niger
Niger,Nature_Access,-144.1953887939453,12298.781776513655,297493,22.548814821350902,-6.044372652668703,Bad,Bad,151,[151] Niger
Niger,Pollination,1.0635672515491e-4,0.00682276477520322,982665,6.882681212649193e-6,0.6766767715721289,Good,Good,151,[151] Niger
Niger,Sed_export,0.2535128593444824,9.176771870555603,4290695,0.004430228365318912,19.631185194853714,Bad,Bad,151,[151] Niger
Niger,Sed_Ret_Ratio,9.826581663219258e-5,0.01244020719035563,4069230,6.1669651574911945e-6,0.011509035695916483,Good,Good,151,[151] Niger
Nigeria,C_Risk,0.0047164365924325,0.0362253660949756,3147,6.457499953319743e-4,0.24020601641979084,Bad,Bad,152,[152] Nigeria
